Unnamed: 0,age,workclass,fnlwgt,education,education-num,occupation,relationship,race,sex,country,salary,capital_gain,marital_status,capital_loss,hours_per_week
19038,52, Private,76860, HS-grad,9, Handlers-cleaners, Husband, Asian-Pac-Islander, Male, Philippines, <=50K,0, Married-civ-spouse,0,8
19039,44, Self-emp-not-inc,167280, Bachelors,13, Sales, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19040,42, Private,334783, HS-grad,9, Prof-specialty, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,40
19041,60, ?,141580, HS-grad,9, ?, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
19042,31, Private,226443, Bachelors,13, Prof-specialty, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
19043,30, Private,366065, Some-college,10, Craft-repair, Unmarried, Black, Male, United-States, <=50K,0, Never-married,0,40
19044,23, Private,225724, Some-college,10, Prof-specialty, Own-child, White, Female, United-States, <=50K,0, Never-married,0,25
19045,81, State-gov,132204, 1st-4th,2, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Widowed,0,20
19046,39, Private,258276, Bachelors,13, Tech-support, Husband, Asian-Pac-Islander, Male, ?, <=50K,3137, Married-civ-spouse,0,40
19047,38, Private,197711, 10th,6, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female, Portugal, <=50K,0, Divorced,0,40
19048,21, Private,30619, Some-college,10, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,38
19049,28, Local-gov,335015, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19050,34, Private,61272, Bachelors,13, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
19051,47, Private,106544, HS-grad,9, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
19052,36, Private,144169, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
19053,27, Private,40295, HS-grad,9, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,99
19054,56, Private,266091, Bachelors,13, Prof-specialty, Not-in-family, White, Female, Cuba, <=50K,2907, Never-married,0,52
19055,57, Private,143030, HS-grad,9, Other-service, Unmarried, White, Female, ?, <=50K,0, Widowed,0,30
19056,42, State-gov,192397, Some-college,10, Adm-clerical, Own-child, White, Female, United-States, <=50K,0, Divorced,0,38
19057,43, Private,114351, HS-grad,9, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,35
19058,48, ?,63466, HS-grad,9, ?, Unmarried, White, Female, United-States, <=50K,0, Married-spouse-absent,0,32
19059,53, Private,132304, HS-grad,9, Machine-op-inspct, Not-in-family, White, Female, Scotland, <=50K,0, Divorced,0,40
19060,58, Private,128162, HS-grad,9, Sales, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,24
19061,19, Private,125938, 12th,8, Other-service, Own-child, White, Male, El-Salvador, <=50K,0, Never-married,0,40
19062,37, Private,170174, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,46
19063,41, Self-emp-not-inc,203451, Some-college,10, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,15
19064,31, Private,109917, 7th-8th,4, Craft-repair, Not-in-family, White, Female, United-States, <=50K,0, Separated,0,40
19065,31, Private,114937, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,35
19066,53, Local-gov,231196, HS-grad,9, Adm-clerical, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19067,19, Private,238474, Some-college,10, Sales, Own-child, White, Male, United-States, <=50K,0, Never-married,0,25
19068,56, Private,314149, Doctorate,16, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
19069,55, Federal-gov,31728, Some-college,10, Adm-clerical, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,0,40
19070,51, Private,360131, 5th-6th,3, Craft-repair, Other-relative, White, Female, United-States, <=50K,0, Married-civ-spouse,0,40
19071,62, Private,141308, Some-college,10, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
19072,43, Private,83411, Some-college,10, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
19073,45, ?,119835, 7th-8th,4, ?, Not-in-family, Amer-Indian-Eskimo, Male, United-States, <=50K,0, Divorced,0,48
19074,28, Local-gov,296537, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
19075,46, Private,193047, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
19076,62, State-gov,39630, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19077,57, Local-gov,213975, HS-grad,9, Other-service, Unmarried, White, Female, United-States, <=50K,0, Widowed,0,30
19078,60, Local-gov,259803, Bachelors,13, Prof-specialty, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,0,45
19079,23, Federal-gov,55465, Some-college,10, Handlers-cleaners, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
19080,47, Private,181307, Some-college,10, Sales, Husband, White, Male, United-States, >50K,99999, Married-civ-spouse,0,60
19081,21, Private,211301, Some-college,10, Adm-clerical, Own-child, White, Female, United-States, <=50K,0, Never-married,0,8
19082,51, Private,200450, HS-grad,9, Handlers-cleaners, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,48
19083,61, Local-gov,176731, HS-grad,9, Handlers-cleaners, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19084,52, Self-emp-not-inc,140985, Bachelors,13, Adm-clerical, Wife, White, Female, United-States, >50K,99999, Married-civ-spouse,0,30
19085,76, Private,125784, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19086,24, Private,152176, Some-college,10, Handlers-cleaners, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,39
19087,31, Self-emp-not-inc,111423, Bachelors,13, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,55
19088,43, Private,130126, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,15024, Married-civ-spouse,0,50
19089,58, Federal-gov,30111, Some-college,10, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female, United-States, <=50K,0, Widowed,0,40
19090,18, ?,214989, Some-college,10, ?, Own-child, White, Female, United-States, <=50K,0, Never-married,1602,24
19091,19, Private,272800, 12th,8, Adm-clerical, Own-child, White, Female, United-States, <=50K,0, Never-married,0,25
19092,44, Private,195881, Some-college,10, Exec-managerial, Other-relative, White, Female, United-States, <=50K,0, Divorced,0,45
19093,41, Local-gov,170924, Some-college,10, Prof-specialty, Other-relative, White, Male, United-States, <=50K,0, Never-married,0,7
19094,21, Private,131473, Some-college,10, Sales, Own-child, Asian-Pac-Islander, Male, Vietnam, <=50K,0, Never-married,0,20
19095,40, Private,149466, HS-grad,9, Handlers-cleaners, Not-in-family, Black, Male, United-States, <=50K,0, Divorced,0,35
19096,25, Private,190418, Some-college,10, Other-service, Own-child, White, Male, Canada, <=50K,0, Never-married,0,30
19097,62, Local-gov,167889, Doctorate,16, Prof-specialty, Unmarried, White, Female, Iran, <=50K,0, Widowed,0,40
19098,42, Private,177989, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19099,35, Private,186035, Assoc-voc,11, Tech-support, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
19100,19, Private,195805, HS-grad,9, Sales, Own-child, White, Female, United-States, <=50K,0, Never-married,0,12
19101,60, Private,54800, HS-grad,9, Other-service, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,40
19102,20, Private,100605, HS-grad,9, Sales, Own-child, Other, Male, Puerto-Rico, <=50K,0, Never-married,0,40
19103,23, Private,253190, Assoc-acdm,12, Handlers-cleaners, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,25
19104,18, Private,203301, HS-grad,9, Adm-clerical, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
19105,40, Private,175696, Some-college,10, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,45
19106,19, Private,278304, Some-college,10, Other-service, Own-child, White, Female, United-States, <=50K,0, Never-married,0,15
19107,51, Private,93193, HS-grad,9, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
19108,41, Local-gov,158688, Bachelors,13, Protective-serv, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
19109,18, Private,327612, 10th,6, Other-service, Own-child, White, Female, United-States, <=50K,0, Never-married,0,20
19110,41, Private,210844, Some-college,10, Sales, Unmarried, Black, Female, United-States, <=50K,0, Married-spouse-absent,0,40
19111,27, Private,147340, Some-college,10, Exec-managerial, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
19112,71, Self-emp-not-inc,130436, 1st-4th,2, Craft-repair, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,28
19113,25, Private,206600, 12th,8, Machine-op-inspct, Husband, White, Male, El-Salvador, <=50K,0, Married-civ-spouse,0,40
19114,73, Private,284680, HS-grad,9, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,20
19115,45, Private,127738, Some-college,10, Other-service, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19116,25, Private,213412, Some-college,10, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
19117,50, Private,287927, HS-grad,9, Prof-specialty, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,16
19118,44, Private,249332, HS-grad,9, Transport-moving, Husband, White, Male, Ecuador, <=50K,0, Married-civ-spouse,0,40
19119,44, Local-gov,290403, Assoc-voc,11, Protective-serv, Own-child, White, Female, Cuba, <=50K,0, Divorced,0,40
19120,49, Private,54772, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,3103, Married-civ-spouse,0,45
19121,44, Self-emp-inc,56651, Some-college,10, Exec-managerial, Husband, White, Male, United-States, >50K,7688, Married-civ-spouse,0,45
19122,42, Federal-gov,178470, HS-grad,9, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
19123,20, Private,62865, HS-grad,9, Priv-house-serv, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,45
19124,66, Private,107196, HS-grad,9, Tech-support, Not-in-family, White, Female, United-States, <=50K,0, Widowed,0,18
19125,19, Private,86860, Some-college,10, Exec-managerial, Own-child, White, Male, United-States, <=50K,0, Never-married,0,15
19126,60, Private,130684, Some-college,10, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,55
19127,46, Private,164682, Assoc-voc,11, Prof-specialty, Not-in-family, White, Male, United-States, <=50K,0, Separated,0,40
19128,42, Private,198316, Assoc-voc,11, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,35
19129,59, Private,261816, Some-college,10, Exec-managerial, Not-in-family, White, Female, Outlying-US(Guam-USVI-etc), <=50K,0, Divorced,0,52
19130,58, Private,280309, Assoc-acdm,12, Exec-managerial, Husband, White, Male, United-States, >50K,5178, Married-civ-spouse,0,60
19131,47, Private,97176, HS-grad,9, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
19132,58, Private,95835, Some-college,10, Tech-support, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,36
19133,69, ?,323016, Bachelors,13, ?, Husband, White, Male, United-States, >50K,99999, Married-civ-spouse,0,40
19134,17, ?,280670, 10th,6, ?, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
19135,19, Private,136306, 11th,7, Farming-fishing, Own-child, White, Male, United-States, <=50K,0, Never-married,0,24
19136,28, Private,65171, Some-college,10, Tech-support, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,70
19137,37, Private,25864, HS-grad,9, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female, United-States, <=50K,0, Separated,0,40
19138,30, Private,149531, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
19139,36, Private,33887, Some-college,10, Prof-specialty, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
19140,45, Private,172822, 11th,7, Transport-moving, Not-in-family, White, Male, United-States, >50K,0, Divorced,2824,76
19141,59, Private,106748, 7th-8th,4, Other-service, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,99
19142,45, Private,131826, Some-college,10, Handlers-cleaners, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19143,53, Local-gov,216691, Doctorate,16, Prof-specialty, Not-in-family, White, Female, United-States, >50K,10520, Divorced,0,40
19144,37, Private,133328, HS-grad,9, Sales, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
19145,26, Private,164737, Some-college,10, Sales, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
19146,53, Local-gov,99064, 9th,5, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19147,44, State-gov,59460, HS-grad,9, Other-service, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,15
19148,27, Private,208725, Bachelors,13, Craft-repair, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
19149,22, Private,138513, Some-college,10, Craft-repair, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
19150,41, Private,121055, HS-grad,9, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
19151,53, Private,149784, HS-grad,9, Machine-op-inspct, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19152,58, Private,114495, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19153,34, ?,133278, 12th,8, ?, Unmarried, Black, Female, United-States, <=50K,0, Separated,0,53
19154,32, Private,212276, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
19155,32, Private,440129, Some-college,10, Handlers-cleaners, Husband, White, Male, Mexico, <=50K,0, Married-civ-spouse,0,38
19156,47, Private,98012, Masters,14, Prof-specialty, Wife, White, Female, United-States, >50K,7688, Married-civ-spouse,0,40
19157,27, Private,145284, HS-grad,9, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19158,25, Private,177147, Some-college,10, Handlers-cleaners, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
19159,40, Private,141537, 10th,6, Machine-op-inspct, Not-in-family, Black, Female, United-States, <=50K,0, Divorced,0,40
19160,36, Self-emp-not-inc,48093, Some-college,10, Sales, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,92
19161,23, Local-gov,314819, HS-grad,9, Transport-moving, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
19162,44, Private,123572, 9th,5, Machine-op-inspct, Husband, Black, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19163,19, Private,170800, HS-grad,9, Craft-repair, Own-child, White, Male, United-States, <=50K,0, Never-married,0,60
19164,42, Private,332401, Bachelors,13, Sales, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
19165,60, Self-emp-not-inc,193038, Some-college,10, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,15
19166,41, Private,351161, HS-grad,9, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,1848,45
19167,45, Federal-gov,106910, HS-grad,9, Transport-moving, Unmarried, Asian-Pac-Islander, Female, United-States, <=50K,0, Never-married,0,40
19168,67, ?,163726, 5th-6th,3, ?, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,49
19169,36, Self-emp-not-inc,609935, Bachelors,13, Transport-moving, Husband, Black, Male, ?, <=50K,0, Married-civ-spouse,0,48
19170,52, State-gov,314627, Masters,14, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female, United-States, <=50K,0, Divorced,0,40
19171,28, Private,115945, Doctorate,16, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,18
19172,83, Self-emp-inc,272248, HS-grad,9, Sales, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,20
